"Date";"ETS";"ARIMA";"XGBoost";"SNaive";"Drift";"Average";"Real Values"
"2020-02-03";109.06349270004159;108.87514896737832;99.94258880615234;110.29000091552734;108.92657781009302;62.40098296600772;110.41999816894531
"2020-02-04";109.09144133304065;108.8503114022851;98.72677612304688;112.3000030517578;108.95315409430712;62.40098296600772;111.20999908447266
"2020-02-05";109.15084141571488;108.8254888215538;98.76102447509766;110.87999725341795;108.97973037852124;62.40098296600772;111.7699966430664
"2020-02-06";109.22798274192648;108.80068121614445;97.36211395263672;111.19000244140624;109.00630666273535;62.40098296600772;110.9499969482422
"2020-02-07";109.22896759715249;108.77588857702253;96.47111511230469;108.9000015258789;109.03288294694946;62.40098296600772;109.3499984741211
"2020-02-10";109.25132086603773;108.75111089515894;96.24407196044922;110.29000091552734;109.05945923116357;62.40098296600772;108.79000091552734
"2020-02-11";109.27932154691175;108.72634816153008;96.17778015136719;112.3000030517578;109.08603551537769;62.40098296600772;111.3000030517578
"2020-02-12";109.33877369188359;108.70160036711775;95.68402099609375;110.87999725341795;109.11261179959179;62.40098296600772;112.4499969482422
"2020-02-13";109.41596709481944;108.6768675029092;96.79338073730469;111.19000244140624;109.1391880838059;62.40098296600772;110.9000015258789
"2020-02-14";109.41700404120039;108.65214955989713;96.52782440185547;108.9000015258789;109.16576436802002;62.40098296600772;110.08000183105469
"2020-02-17";109.43940941567519;108.62744652907966;94.24754333496094;110.29000091552734;109.19234065223412;62.40098296600772;110.8000030517578
"2020-02-18";109.46746221657742;108.60275840146036;93.17236328125;112.3000030517578;109.21891693644824;62.40098296600772;111.13999938964844
"2020-02-19";109.52696649602014;108.5780851680482;93.10086059570312;110.87999725341795;109.24549322066234;62.40098296600772;112.08000183105469
"2020-02-20";109.6042120478735;108.5534268198576;93.68626403808594;111.19000244140624;109.27206950487646;62.40098296600772;110.1999969482422
"2020-02-21";109.60530115762259;108.5287833479084;95.22989654541016;108.9000015258789;109.29864578909057;62.40098296600772;109.4499969482422
"2020-02-27";109.62775870992024;108.50415474322583;96.53025817871094;110.29000091552734;109.32522207330467;62.40098296600772;99.1999969482422
"2020-02-28";109.65586370310399;108.47954099684056;96.72433471679688;112.3000030517578;109.35179835751879;62.40098296600772;100.5999984741211
"2020-03-02";109.7154201892909;108.45494209978865;96.25914764404297;110.87999725341795;109.3783746417329;62.40098296600772;102.98999786376952
"2020-03-03";109.7927179623551;108.43035804311161;96.81088256835938;111.19000244140624;109.404950925947;62.40098296600772;101.75
"2020-03-04";109.79385930778577;108.4057888178563;97.63813781738281;108.9000015258789;109.43152721016112;62.40098296600772;103.0999984741211
"2020-03-05";109.81636911023966;108.38123441507503;98.44095611572266;110.29000091552734;109.45810349437524;62.40098296600772;98.79000091552734
"2020-03-06";109.84452636805833;108.35669482582546;99.01361083984375;112.3000030517578;109.48467977858934;62.40098296600772;94.4000015258789
"2020-03-09";109.90413513336291;108.33217004117068;99.04068756103516;110.87999725341795;109.51125606280345;62.40098296600772;82.80000305175781
"2020-03-10";109.98148520003154;108.30766005217917;99.64981842041016;111.19000244140624;109.53783234701757;62.40098296600772;88.62999725341797
"2020-03-11";109.98267885355736;108.28316484992479;99.95482635498047;108.9000015258789;109.56440863123167;62.40098296600772;82.05999755859375
"2020-03-12";110.00524097860117;108.25868442548678;99.23413848876953;110.29000091552734;109.59098491544579;62.40098296600772;70.09999847412111
"2020-03-13";110.03345057350859;108.23421876994976;99.3761215209961;112.3000030517578;109.6175611996599;62.40098296600772;79.48999786376953
"2020-03-16";110.09311169040468;108.20976787440375;100.5086669921875;110.87999725341795;109.644137483874;62.40098296600772;69.27999877929689
"2020-03-17";110.17051412317163;108.18533172994414;100.6545181274414;111.19000244140624;109.67071376808812;62.40098296600772;71.0
"2020-03-18";110.17176015730664;108.16091032767166;100.63394165039062;108.9000015258789;109.69729005230224;62.40098296600772;65.01000213623047
"2020-03-19";110.19437467747446;108.13650365869245;100.56571960449219;110.29000091552734;109.72386633651634;62.40098296600772;65.0
"2020-03-20";110.22263668202478;108.11211171411799;100.47726440429688;112.3000030517578;109.75044262073045;62.40098296600772;64.76999664306639
"2020-03-23";110.28235022308671;108.08773448506513;100.00408935546875;110.87999725341795;109.77701890494457;62.40098296600772;61.1500015258789
"2020-03-24";110.35980509454639;108.06337196265608;99.82705688476562;111.19000244140624;109.80359518915867;62.40098296600772;67.40000152587889
"2020-03-25";110.36110358190507;108.03902413801839;100.58060455322266;108.9000015258789;109.83017147337279;62.40098296600772;71.7300033569336
"2020-03-26";110.38377056983157;108.014691002285;101.23678588867188;110.29000091552734;109.8567477575869;62.40098296600772;74.56999969482422
"2020-03-27";110.41208505667959;107.99037254659417;101.12287902832031;112.3000030517578;109.883324041801;62.40098296600772;70.22000122070311
"2020-03-30";110.47185109458222;107.96606876208952;100.126953125;110.87999725341795;109.90990032601512;62.40098296600772;72.0
"2020-03-31";110.54935847742972;107.94177963992;98.45951843261719;111.19000244140624;109.93647661022922;62.40098296600772;69.34999847412111
"2020-04-01";110.55070949072729;107.91750517123991;97.82014465332031;108.9000015258789;109.96305289444334;62.40098296600772;68.18000030517578
"2020-04-02";110.57342901914782;107.89324534720888;97.86659240722656;110.29000091552734;109.98962917865745;62.40098296600772;69.62999725341797
"2020-04-03";110.60179606104899;107.86900015899187;97.18787384033203;112.3000030517578;110.01620546287155;62.40098296600772;66.90000152587889
"2020-04-06";110.66161466856802;107.84476959775918;96.3433609008789;110.87999725341795;110.04278174708567;62.40098296600772;71.44000244140625
