"Date";"ETS";"ARIMA";"XGBoost";"SNaive";"Drift";"Average";"Real Values"
"2019-07-10";47.62589717743786;47.60813995342956;47.32953643798828;48.054603576660156;47.65247518131714;20.549755460505843;48.74657821655274
"2019-07-11";47.630100153323674;47.698995550686575;46.65609359741211;47.961097717285156;47.661784774255395;20.549755460505843;48.67176818847656
"2019-07-12";47.64664321293416;47.788805548593054;46.83417510986328;48.31643295288086;47.67109436719364;20.549755460505843;48.44734573364258
"2019-07-15";47.67792576479842;47.66344033706496;47.435508728027344;47.09145736694336;47.68040396013189;20.549755460505843;49.27022933959961
"2019-07-16";47.68160350043746;47.828727309175925;50.331817626953125;47.6431655883789;47.689713553070135;20.549755460505843;49.60686492919922
"2019-07-17";47.67041625793248;47.79132632893546;49.4605827331543;48.054603576660156;47.699023146008386;20.549755460505843;49.27022933959961
"2019-07-18";47.67462522902485;47.76762836901751;50.2912483215332;47.961097717285156;47.70833273894663;20.549755460505843;49.17672348022461
"2019-07-19";47.69117428464812;47.862261979204646;50.12196350097656;48.31643295288086;47.71764233188488;20.549755460505843;49.29828643798828
"2019-07-22";47.722462833331505;47.80829373336167;49.89495849609375;47.09145736694336;47.726951924823126;20.549755460505843;49.04580688476562
"2019-07-23";47.7261465665961;47.86078194473746;50.334632873535156;47.6431655883789;47.73626151776137;20.549755460505843;48.40058898925781
"2019-07-24";47.714965322523234;47.87637907873993;47.19975280761719;48.054603576660156;47.74557111069962;20.549755460505843;47.36263656616211
"2019-07-25";47.71918029285437;47.87087874517734;36.840599060058594;47.961097717285156;47.754880703637866;20.549755460505843;47.21302032470703
"2019-07-26";47.73573534852314;47.913606693843924;40.01917266845703;48.31643295288086;47.76419029657612;20.549755460505843;46.96989440917969
"2019-07-29";47.76702989805894;47.9111217889774;39.35891342163086;47.09145736694336;47.77349988951436;20.549755460505843;46.99794387817383
"2019-07-30";47.77071963298292;47.93349302221375;40.62660598754883;47.6431655883789;47.78280948245261;20.549755460505843;46.7641716003418
"2019-07-31";47.759544391376515;47.95374094537154;41.44557571411133;48.054603576660156;47.79211907539086;20.549755460505843;46.57715225219727
"2019-08-01";47.76376536498133;47.961232141603524;41.2812614440918;47.961097717285156;47.8014286683291;20.549755460505843;45.25867080688477
"2019-08-02";47.78032642473109;47.98544185997158;39.296722412109375;48.31643295288086;47.81073826126735;20.549755460505843;44.73501205444336
"2019-08-05";47.81162697915528;47.99733950381841;38.91719436645508;47.09145736694336;47.8200478542056;20.549755460505843;43.01443862915039
"2019-08-06";47.81532271977517;48.01380008681938;41.218326568603516;47.6431655883789;47.82935744714385;20.549755460505843;43.59419631958008
"2019-08-07";47.80415348467232;48.03235073354653;39.45097351074219;48.054603576660156;47.83866704008209;20.549755460505843;43.463279724121094
"2019-08-08";47.80838046558841;48.045571236117205;42.83298873901367;47.961097717285156;47.847976633020345;20.549755460505843;44.11784744262695
"2019-08-09";47.82494753345734;48.0639454444434;42.67700958251953;48.31643295288086;47.85728622595859;20.549755460505843;42.537540435791016
"2019-08-12";47.85625409680861;48.07939106809582;43.234161376953125;47.09145736694336;47.86659581889684;20.549755460505843;42.22895431518555
"2019-08-13";47.85995584716366;48.095201638302036;44.08415222167969;47.6431655883789;47.875905411835085;20.549755460505843;43.48198318481445
"2019-08-14";47.84879262260416;48.112384536026134;43.83702087402344;48.054603576660156;47.88521500477333;20.549755460505843;41.96712875366211
"2019-08-15";47.853025614871875;48.12769253648954;43.87179946899414;47.961097717285156;47.89452459771158;20.549755460505843;41.0413818359375
"2019-08-16";47.869598694900795;48.14442505699279;43.888702392578125;48.31643295288086;47.903834190649825;20.549755460505843;40.8543586730957
"2019-08-19";47.90091127122058;48.160600852817105;42.21860885620117;47.09145736694336;47.913143783588076;20.549755460505843;40.81695938110352
"2019-08-20";47.904619035352766;48.176577457547026;43.6943473815918;47.6431655883789;47.92245337652632;20.549755460505843;40.994625091552734
"2019-08-21";47.8934618253791;48.19314491916688;43.538055419921875;48.054603576660156;47.93176296946457;20.549755460505843;41.28451156616211
"2019-08-22";47.89770083304146;48.209128883244226;43.99039840698242;47.961097717285156;47.941072562402816;20.549755460505843;41.0413818359375
"2019-08-23";47.914279929273995;48.22546005527981;43.77479553222656;48.31643295288086;47.95038215534107;20.549755460505843;40.47097396850586
"2019-08-26";47.94559852260642;48.24173888572404;44.281150817871094;47.09145736694336;47.95969174827931;20.549755460505843;40.02212524414063
"2019-08-27";47.949312304560394;48.25787386530481;44.56757354736328;47.6431655883789;47.969001341217556;20.549755460505843;40.50837707519531
"2019-08-28";47.93816111321778;48.27422186013513;44.91349411010742;48.054603576660156;47.97831093415581;20.549755460505843;40.65798950195313
"2019-08-29";47.94240614032058;48.29040842819773;44.45766830444336;47.961097717285156;47.98762052709405;20.549755460505843;42.172847747802734
"2019-08-30";47.958991256803024;48.30666560122843;45.349449157714844;48.31643295288086;47.9969301200323;20.549755460505843;42.612342834472656
"2019-09-02";47.99031587119494;48.322944128009844;45.15640640258789;47.09145736694336;48.00623971297055;20.549755460505843;43.02378463745117
"2019-09-03";47.99403567501808;48.3391603919588;46.462249755859375;47.6431655883789;48.0155493059088;20.549755460505843;42.565589904785156
"2019-09-04";47.98289050635446;48.355445720053076;46.114959716796875;48.054603576660156;48.02485889884704;20.549755460505843;43.50068664550781
"2019-09-05";47.98714155694618;48.3716931133034;46.249603271484375;47.961097717285156;48.03416849178529;20.549755460505843;43.50068664550781
"2019-09-06";48.00373269772752;48.38795077735046;45.548675537109375;48.31643295288086;48.04347808472354;20.549755460505843;43.43523025512695
"2019-09-09";48.03506333722848;48.4042264903629;47.275997161865234;47.09145736694336;48.05278767766178;20.549755460505843;44.78176879882813
"2019-09-10";48.03878916697094;48.420481135417994;46.176212310791016;47.6431655883789;48.062097270600034;20.549755460505843;45.10905075073242
"2019-09-11";48.02765002503694;48.436757144889874;46.364742279052734;48.054603576660156;48.07140686353828;20.549755460505843;44.83787536621094
"2019-09-12";48.03190710316874;48.45302740830124;45.488792419433594;47.961097717285156;48.08071645647653;20.549755460505843;46.46493911743164
"2019-09-13";48.04850427230077;48.46929849241798;45.55414581298828;48.31643295288086;48.090026049414774;20.549755460505843;46.55845260620117
"2019-09-16";48.07984094096308;48.485579186239725;46.578041076660156;47.09145736694336;48.099335642353026;20.549755460505843;45.43633651733398
"2019-09-17";48.08357280067764;48.50185482879641;45.88816833496094;47.6431655883789;48.10864523529127;20.549755460505843;45.72621536254883
"2019-09-18";48.07243968952667;48.51813770166482;46.5324821472168;48.054603576660156;48.117954828229514;20.549755460505843;45.25867080688477
"2019-09-19";48.07670279925248;48.534422017006115;47.72115707397461;47.961097717285156;48.127264421167766;20.549755460505843;45.183860778808594
"2019-09-20";48.09330600078962;48.550707189531806;47.90211868286133;48.31643295288086;48.13657401410601;20.549755460505843;45.2773666381836
"2019-09-23";48.12464870266827;48.56699749494561;46.26799011230469;47.09145736694336;48.14588360704426;20.549755460505843;44.9781379699707
"2019-09-24";48.12838659641052;48.583288131790624;46.43803405761719;47.6431655883789;48.155193199982506;20.549755460505843;43.88407516479492
"2019-09-25";48.11725952009865;48.59958226062826;46.70737075805664;48.054603576660156;48.16450279292076;20.549755460505843;44.75371551513672
"2019-09-26";48.12152866547512;48.61587902627419;46.25142288208008;47.961097717285156;48.173812385859;20.549755460505843;44.75371551513672
"2019-09-27";48.138137903474565;48.63217751231112;48.51905059814453;48.31643295288086;48.183121978797246;20.549755460505843;44.56669616699219
"2019-09-30";48.16948664262726;48.64847935254229;46.808109283447266;47.09145736694336;48.1924315717355;20.549755460505843;44.65085220336914
"2019-10-01";48.17323057445546;48.6647831394608;45.562171936035156;47.6431655883789;48.20174116467374;20.549755460505843;44.61344909667969
"2019-10-02";48.16210953704152;48.68108956497686;46.17397689819336;48.054603576660156;48.21105075761199;20.549755460505843;42.172847747802734
"2019-10-03";48.166384722127994;48.69739866162837;46.792083740234375;47.961097717285156;48.22036035055024;20.549755460505843;42.49077987670898
"2019-10-04";48.18300000064966;48.71370996346696;46.493873596191406;48.31643295288086;48.22966994348849;20.549755460505843;43.56614303588867
"2019-10-07";48.214354781136905;48.7300240130021;49.75453567504883;47.09145736694336;48.23897953642673;20.549755460505843;43.051841735839844
"2019-10-08";48.21810475511204;48.74634044254687;48.041996002197266;47.6431655883789;48.248289129364984;20.549755460505843;42.37857055664063
"2019-10-09";48.20698976065756;48.76265936150102;48.019744873046875;48.054603576660156;48.25759872230323;20.549755460505843;42.70585250854492
"2019-10-10";48.211270989516144;48.778980864510466;46.11545944213867;47.961097717285156;48.26690831524147;20.549755460505843;44.17395401000977
"2019-10-11";48.227892312622664;48.795304769841415;46.34254455566406;48.31643295288086;48.276217908179724;20.549755460505843;45.48308944702149
"2019-10-14";48.25925313850762;48.81163123855154;45.70489501953125;47.09145736694336;48.28552750111797;20.549755460505843;44.87527847290039
"2019-10-15";48.26300915869342;48.82796018824928;45.40626525878906;47.6431655883789;48.29483709405622;20.549755460505843;44.80047225952149
"2019-10-16";48.25190021126269;48.84429161909663;45.12565612792969;48.054603576660156;48.304146686994464;20.549755460505843;43.76251220703125
"2019-10-17";48.25618748795821;48.86062558170434;45.10576629638672;47.961097717285156;48.313456279932716;20.549755460505843;43.67835235595703
"2019-10-18";48.272814859714934;48.87696201486643;45.20576477050781;48.31643295288086;48.32276587287096;20.549755460505843;43.04248809814453
"2019-10-21";48.304181735063494;48.89330096127252;44.68657684326172;47.09145736694336;48.33207546580921;20.549755460505843;44.14590072631836
"2019-10-22";48.307943805526435;48.909642407122654;45.5145149230957;47.6431655883789;48.341385058747456;20.549755460505843;44.23006057739258
"2019-10-23";48.296840909186436;48.92598634275419;44.775733947753906;48.054603576660156;48.3506946516857;20.549755460505843;44.052391052246094
"2019-10-24";48.301134237786435;48.94233278834323;44.83169174194336;47.961097717285156;48.36000424462395;20.549755460505843;43.71575546264648
"2019-10-25";48.31776766226148;48.9586817254881;44.555580139160156;48.31643295288086;48.369313837562196;20.549755460505843;45.40828323364258
