"Date";"ETS";"ARIMA";"XGBoost";"SNaive";"Drift";"Average";"Real Values"
"2020-02-06";17.550540634663072;17.24091635167206;17.793413162231445;18.34000015258789;17.25343398512561;6.922163109297493;16.870000839233402
"2020-02-07";17.545927110470245;17.23184112283934;17.747037887573242;17.850000381469727;17.25686797025122;6.922163109297493;16.920000076293945
"2020-02-10";17.5653783274249;17.222774305697946;18.00189781188965;17.59000015258789;17.260301955376832;6.922163109297493;16.729999542236328
"2020-02-11";17.576692216449352;17.2137158924512;18.5610408782959;17.649999618530273;17.263735940502443;6.922163109297493;16.799999237060547
"2020-02-12";17.575474641324988;17.20466587530967;18.2266845703125;17.25;17.267169925628053;6.922163109297493;16.649999618530273
"2020-02-13";17.58443646900911;17.195624246491125;18.14133644104004;18.34000015258789;17.270603910753664;6.922163109297493;16.270000457763672
"2020-02-14";17.579827932170655;17.186590998220563;17.636056900024414;17.850000381469727;17.274037895879275;6.922163109297493;16.40999984741211
"2020-02-17";17.599284135983304;17.177566122730177;17.414506912231445;17.59000015258789;17.277471881004885;6.922163109297493;16.600000381469727
"2020-02-18";17.610603011369104;17.16854961225937;17.426239013671875;17.649999618530273;17.280905866130496;6.922163109297493;16.180000305175778
"2020-02-19";17.609390422109165;17.159541459054726;17.44598388671875;17.25;17.284339851256107;6.922163109297493;16.129999160766598
"2020-02-20";17.618357235160513;17.150541655370027;17.443328857421875;18.34000015258789;17.287773836381717;6.922163109297493;16.170000076293945
"2020-02-21";17.61375368319181;17.14155019346623;18.079015731811523;17.850000381469727;17.291207821507324;6.922163109297493;16.25
"2020-02-27";17.633214871376463;17.132567065611465;18.13706398010254;17.59000015258789;17.294641806632935;6.922163109297493;14.5
"2020-02-28";17.64453873063625;17.12359226408103;17.785247802734375;17.649999618530273;17.298075791758546;6.922163109297493;14.539999961853027
"2020-03-02";17.643331124751995;17.11462578115738;17.261518478393555;17.25;17.301509776884156;6.922163109297493;14.720000267028807
"2020-03-03";17.65230292068046;17.105667609130123;17.971553802490234;18.34000015258789;17.304943762009767;6.922163109297493;14.739999771118164
"2020-03-04";17.647704351090034;17.096717740296018;18.00547981262207;17.850000381469727;17.308377747135378;6.922163109297493;15.3100004196167
"2020-03-05";17.667170521153853;17.087776166958964;17.924972534179688;17.59000015258789;17.31181173226099;6.922163109297493;15.229999542236328
"2020-03-06";17.67849936179341;17.07884288142999;18.075786590576172;17.649999618530273;17.3152457173866;6.922163109297493;15.31999969482422
"2020-03-09";17.677296736789266;17.06991787602725;18.043575286865234;17.25;17.31867970251221;6.922163109297493;14.670000076293945
"2020-03-10";17.686273513097905;17.061001143076027;18.24691390991211;18.34000015258789;17.32211368763782;6.922163109297493;14.420000076293945
"2020-03-11";17.681679923387446;17.052092674908707;18.520967483520508;17.850000381469727;17.32554767276343;6.922163109297493;13.75
"2020-03-12";17.701151072830747;17.043192463864788;18.498844146728516;17.59000015258789;17.32898165788904;6.922163109297493;11.579999923706055
"2020-03-13";17.712484892349025;17.03430050229087;18.595230102539062;17.649999618530273;17.332415643014652;6.922163109297493;12.699999809265135
"2020-03-16";17.711287245722573;17.025416782540642;18.388708114624023;17.25;17.335849628140263;6.922163109297493;11.029999732971193
"2020-03-17";17.720268999907606;17.016541296974886;18.508525848388672;18.34000015258789;17.339283613265874;6.922163109297493;11.6899995803833
"2020-03-18";17.715680387571968;17.00767403796146;18.619050979614258;17.850000381469727;17.342717598391484;6.922163109297493;11.1899995803833
"2020-03-19";17.735156513888235;16.9988149978753;18.923067092895508;17.59000015258789;17.346151583517095;6.922163109297493;11.699999809265135
"2020-03-20";17.746495309777366;16.989964169098407;18.501541137695312;17.649999618530273;17.349585568642706;6.922163109297493;12.050000190734865
"2020-03-23";17.745302639019364;16.981121544019842;18.787628173828125;17.25;17.353019553768316;6.922163109297493;11.510000228881836
"2020-03-24";17.754289368570188;16.972287115035723;18.438861846923828;18.34000015258789;17.356453538893927;6.922163109297493;11.289999961853027
"2020-03-25";17.74970573109739;16.963460874549217;18.58699607849121;17.850000381469727;17.359887524019538;6.922163109297493;11.649999618530273
"2020-03-26";17.769186831773293;16.954642814970526;18.66959571838379;17.59000015258789;17.36332150914515;6.922163109297493;12.800000190734865
"2020-03-27";17.78053060151857;16.945832928716897;18.649566650390625;17.649999618530273;17.366755494270755;6.922163109297493;12.489999771118164
"2020-03-30";17.779342904112966;16.937031208212595;18.359737396240234;17.25;17.370189479396366;6.922163109297493;12.550000190734865
"2020-03-31";17.788334606512144;16.92823764588891;17.610424041748047;18.34000015258789;17.373623464521977;6.922163109297493;11.920000076293945
"2020-04-01";17.783755941383408;16.919452234184153;17.370119094848633;17.850000381469727;17.377057449647587;6.922163109297493;11.6899995803833
"2020-04-02";17.803242013898792;16.910674965543638;18.541006088256836;17.59000015258789;17.380491434773198;6.922163109297493;11.989999771118164
"2020-04-03";17.81459075497871;16.901905832419683;18.385379791259766;17.649999618530273;17.38392541989881;6.922163109297493;11.390000343322756
"2020-04-06";17.813408028402627;16.893144827271602;17.723552703857422;17.25;17.38735940502442;6.922163109297493;11.859999656677244
"2020-04-07";17.822404701125922;16.884391942565696;17.757081985473633;18.34000015258789;17.39079339015003;6.922163109297493;12.40999984741211
"2020-04-08";17.817831005815652;16.875647170775252;17.587133407592773;17.850000381469727;17.39422737527564;6.922163109297493;12.3100004196167
"2020-04-09";17.837322047643564;16.866910504380535;17.93682098388672;17.59000015258789;17.39766136040125;6.922163109297493;12.100000381469727
